ref_evap;anomes;hora1;hora2;hora3;evapiche;evatanque;temedmax;temedmin;temedsec1;temedhum1;temedsec2;temedhum2;temedsec3;temedhum3;velviento;prectotmes;diasprec;insol
5006;198209;7;;;7.7;6.8;30.8;15.5;17.6;16.5;;;;;5;8.8;3;
5006;198208;7;;;8.7;8.1;34.1;17.3;19.3;17.3;;;;;4.8;16;3;
5006;198207;7;;;8.2;8.5;33.7;15.5;17.4;16.3;;;;;4.7;8.4;1;
5006;198206;7;;;8.1;8.1;33.8;14.5;17.4;15.7;;;;;4.2;0.7;1;
5006;198205;7;;;6;6.1;27.6;11.5;14.3;13.5;;;;;3.9;;;
5006;198204;7;;;3.4;3.6;22.1;8.9;11.5;10.4;;;;;3.7;55.3;8;
5006;198203;7;;;5;4.4;22.1;5.7;9.5;7.8;;;;;4.7;53.2;5;
5006;198202;7;;;2.9;2.3;17.5;5.1;7.6;6.8;;;;;4.3;20.1;3;
5006;198201;7;;;1.5;1.4;16.5;5.9;7.8;7.1;;;;;3.2;81.2;7;
5006;198112;7;;;2.3;1.6;17.3;6.2;8.6;7.7;;;;;5.1;155.6;15;
5006;198601;7;;;1.7;1.1;14.9;3.5;5.5;4.9;;;;;3.7;31.6;7;
5006;198212;8;;;1.6;1.3;14.9;2.6;4.5;4;;;;;3.2;24.3;5;
5006;198412;;;;;;;;;;;;;;;;;
5006;199504;8;;;5.7;6.6;26.1;8;11.1;9.8;;;;;5.5;10.2;1;266
5006;198511;7;;;1.9;1.6;18.6;7.9;10;9.5;;;;;4;118.1;9;
5006;198510;7;;;6.1;4.6;29.1;12.5;14.3;12.9;;;;;4;0;0;
5006;198509;7;;;8;6.4;34.5;17.4;19.7;18.2;;;;;4.4;0;0;
5006;198508;7;;;9.4;8.6;36.6;16.3;19.9;17.4;;;;;4.6;0;0;
5006;198507;7;;;7.5;7.6;34.6;16.6;20.6;18.7;;;;;3.8;2.6;1;
5006;198506;7;;;5.4;6.1;30.4;14.4;18.4;17;;;;;3.5;24.3;1;
5006;198505;7;;;4.8;5.1;24.2;10.1;21.4;16.6;;;;;4.7;34.5;4;
5006;198504;7;;;4.2;4;23.4;8.6;11.8;10.4;;;;;4.7;92.7;14;
5006;198503;7;;;4.8;3.9;20;4.6;7.6;6.3;;;;;5;3.6;3;
5006;198310;8;;;7;5.4;28.6;12.9;15.6;13.1;;;;;4.1;15.8;3;
5006;198501;7;;;1.9;1.5;14.1;2.9;5.1;4.8;;;;;5.6;166.5;10;
5006;198107;7;;;9.9;9.8;35.3;16.9;20.8;18;;;;;5.5;3.7;1;317
5006;198411;;;;;;;;;;;;;;;;;
5006;198410;7;;;;3.9;25.8;10.4;12.8;11.6;;;;;4.7;19.9;4;
5006;198409;8;;;;6.3;32.2;14.4;16.8;15.4;;;;;4.4;0.8;1;
5006;198408;8;;;7.8;7.7;34.7;16.6;19.8;18.2;;;;;3.8;;;
5006;198407;8;;;;7.5;35.8;15.8;20.1;17.8;;;;;2.8;;;
5006;198406;8;;;;5.9;29;12.9;17.6;15.8;;;;;3.6;77.9;2;
5006;198405;8;;;;4.2;21.8;8.3;11.9;10.8;;;;;4.3;58;11;
5006;198404;8;;;;3.8;23.7;10.2;13;11.9;;;;;4.2;47.4;6;
5006;198403;8;;;;3.1;17.8;4.7;7.7;6.3;;;;;5.9;59;12;
5006;198402;8;;;3.4;2.3;17.1;2.1;4.4;4.6;;;;;4;24.3;5;
5006;198401;8;;;1.8;1.3;15.2;3.8;6;5.4;;;;;3.8;21.3;6;
5006;198502;7;;;2;1.7;17.9;7.9;10.2;9.5;;;;;5.6;67.3;11;
5006;197802;7;;;2.1;2.1;17.4;6.3;8.3;7.8;;;;;6.2;135.3;13;127
5006;198110;7;;;6;4.5;27.3;12;14;12.8;;;;;4.5;8.3;3;
5006;197901;7;;;1.5;1.8;16.2;7;9.2;8.6;;;;;4.9;103.5;12;109
5006;197812;7;;;1.2;1.8;16.2;6.9;12;11.4;;;;;5;140.9;22;77
5006;197811;7;;;2.5;2.1;20.5;6.6;8.5;7.7;;;;;3.3;20.4;4;171
5006;197810;7;;;4.2;3.9;25.5;10.6;12.3;11.3;;;;;3.3;52.5;3;183
5006;197809;7;;;6.7;5.6;33.1;15.8;17.9;16.3;;;;;3.2;5.5;1;214
5006;197808;7;;;7.8;7.7;34.5;15.5;18.5;16.5;;;;;3.8;0;0;302
5006;197807;7;;;8.8;9;35.5;15.9;20.3;17.8;;;;;3.8;0;0;340
5006;197806;7;;;4.9;6.1;26.3;13;16.7;15.1;;;;;4.3;57.3;6;224
5006;197805;7;;;4.4;5.5;23.6;10.3;13.7;12.3;;;;;4.8;50.7;5;237
5006;197903;7;;;2.9;3.5;18.1;5.7;8.6;7.6;;;;;4.4;77.3;10;164
5006;197803;7;;;3.4;3.4;20.3;5.7;7.8;7.1;;;;;4.4;24.6;5;219
5006;197904;7;;;5;4.9;21.8;7;10.4;8.9;;;;;5.7;22.9;5;221
5006;197801;7;;;2.4;1.7;15.4;5.7;7.2;6.6;;;;;5;17.7;8;134
5006;197712;7;;;1;1.2;17.4;9.7;11.2;10.6;;;;;4.2;164.4;14;97
5006;197711;7;;;2.1;1.8;18.9;7.9;8.9;8.3;;;;;3.4;112.9;7;169
5006;197710;7;;;2.8;3;25.1;13;14.5;13.7;;;;;4.3;73.9;13;167
5006;197709;7;;;6.5;6.4;32.1;16;18;16.4;;;;;4.3;2.2;2;234
5006;197708;7;;;7.5;7.2;31.7;15.1;17.9;15.8;;;;;4.3;0;0;309
5006;197707;7;;;7.2;7.9;31.7;15.3;19;16.6;;;;;4.5;0.5;1;321
5006;197706;7;;;7.1;7.1;28.4;12.7;16.9;14.8;;;;;4.9;20.4;2;272
5006;197705;7;;;6.7;6.6;26.5;10.7;14.6;12.3;;;;;5.2;0;0;263
5006;197704;7;;;5.6;5.3;24.8;8.3;11.1;9.6;;;;;4.5;0;0;217
5002;201110;8;;;;3.7;28.8;13.3;12.9;12.4;;;;;;81.9;5;
5006;197804;7;;;3.8;4.1;20.7;8.2;11.2;10.2;;;;;5.1;89.6;11;170
5006;198005;7;;;4.9;7.4;24.9;10.7;14;12.9;;;;;4.1;47.7;7;
5006;198106;7;;;8;8.8;33.5;16.1;20.4;18.1;;;;;6.4;7.5;1;285
5006;198105;7;;;6.2;6.7;26.1;10.2;14.3;12.4;;;;;5.4;13.8;4;
5006;198103;7;;;3.6;3.2;21.9;6.8;9.9;9;;;;;3.9;25.2;7;138
5006;198102;7;;;3.3;2.5;17.5;1.8;3.7;3;;;;;4.7;8.9;3;142
5006;198101;7;;;3.2;2.2;17.2;-0.1;2.2;1.4;;;;;4.3;;;189
5006;198012;7;;;3.2;2.1;16.3;1.4;3.6;2.8;;;;;4.9;;;193
5006;198011;7;;;2;1.4;18.8;6.5;9.4;8.8;;;;;4.1;110;10;169
5006;198010;7;;;4.3;3.7;25.5;10.8;13.1;12;;;;;4.1;58.1;3;189
5006;198009;7;;;7.2;5.9;33.2;16.6;19.1;17.6;;;;;4.4;21.1;;203
5006;198008;7;;;8.7;7.7;35.9;17.1;20.4;17.9;;;;;6;0;0;263
5006;197902;7;;;2;2.2;16.1;6.9;9.2;8.4;;;;;5.9;164;16;108
5006;198006;7;;;7.9;8.4;32.3;13.6;18.6;16.7;;;;;5.1;0;0;317
5006;198602;7;;;1.9;1.5;15.7;5.4;7.5;7;;;;;5.1;84.9;14;
5006;198004;7;;;4.2;4.4;23.7;8.3;11.4;9.8;;;;;4.4;9.7;3;208
5006;198003;7;;;3.3;3.3;19.7;6;9.7;8.4;;;;;4.9;35;6;161
5006;198002;7;;;1.6;1.5;17.9;4.8;6.8;6.4;;;;;3.2;39.3;9;125
5006;198001;7;;;;;;;5.3;4.9;;;;;3.4;38.1;6;125
5006;197911;7;;;2.6;2.1;20.1;5.5;11.1;6.9;;;;;3.7;8.4;2;182
5006;197910;7;;;2.3;3.1;22.4;11.8;13.7;13.2;;;;;4.5;191;16;118
5006;197909;7;;;6.1;5.8;30.6;15.2;17.4;15.7;;;;;4;10.3;1;204
5006;197908;7;;;8.5;8.7;34.8;16.9;20.6;18.4;;;;;4.5;0;0;301
5006;197907;7;;;7.9;7.4;33.5;17.5;21.4;18.8;;;;;5.1;0;0;245
5006;197906;7;;;7;8.4;31.4;14.9;19.4;17.3;;;;;4.9;1.5;2;260
5006;197905;7;;;6.7;5.3;27.8;10.8;14.8;12.7;;;;;4.6;1;1;282
5006;198007;7;;;9.6;9.2;35.3;15.1;19.5;17.3;;;;;5.4;0;0;343
5006;199112;8;;;;1.4;16.3;6;8.1;7.1;;;;;4.6;43.1;8;
5006;199006;8;;;;7.1;30.1;14;17;15.8;;;;;4.1;0;0;
5006;199211;8;;;;1.8;21.7;5.9;8.7;7.8;;;;;2.7;5.8;1;
5006;199210;8;;;;3;22.9;10.1;13.8;12.3;;;;;4.4;84.3;9;
5006;199209;8;;;;6.5;32;14.3;17;14.8;;;;;4.6;35.4;2;
5006;199208;8;;;;8.4;35.7;17.2;20.9;18.2;;;;;4.8;3.7;1;
5006;199207;8;;;;9.3;36.2;17.1;21.6;18.9;;;;;4.4;0;0;
5006;199206;8;;;;5.9;26.5;13.1;16.8;15.1;;;;;4.8;19.9;7;
5006;199205;8;;;;7.4;28.7;13.2;18.6;15.4;;;;;6;20;6;
5006;199204;8;;;;5.8;25.3;8.6;13.3;11.1;;;;;6;43.8;5;
5006;199203;8;;;;4.4;22.5;6.2;9.4;7.8;;;;;5.6;14.3;2;
5006;199301;8;;;;1.7;17;0.1;2;1.3;;;;;2.9;20.1;3;
5006;199201;8;;;;1.8;15;1.3;3.7;2.8;;;;;4.6;2.7;2;
5006;199302;8;;;;2.9;18.4;3.8;6.7;5.4;;;;;5.6;19.1;5;
5006;199111;8;;;;2.1;20.1;5.6;8.4;7.5;;;;;4;17;2;
5006;199104;8;;;;4.6;22.4;7.2;10.3;8.9;;;;;5.4;28;4;
5006;199103;8;;;;3.2;19.9;7.9;11.2;10;;;;;5.7;146.8;7;
5006;199102;8;;;;1.8;15.4;2.9;5.7;5.1;;;;;4.6;143.1;12;
5006;199101;8;;;;1.6;15.5;2.8;4.9;4.3;;;;;3.5;25.9;5;
5006;199012;8;;;;1.2;15.1;3.9;6.3;5.4;;;;;3.9;30.1;7;
5006;199011;8;;;;1.9;19.5;6.7;9.4;8.6;;;;;3.8;55.6;6;
5006;199010;8;;;;3.7;24.7;12.8;15.3;14.1;;;;;5.6;115.8;10;
5006;199009;8;;;;6.4;32.8;17.1;20.1;18.3;;;;;4.7;0;0;
5006;199008;8;;;;8.2;36.1;17.5;21;19;;;;;4;0;0;
5006;198512;7;;;1.3;1;15.9;5.4;7.8;7.1;;;;;3.7;115.6;15;
5006;199202;8;;;;2.8;18.4;3.2;5.8;4.7;;;;;4.7;54.7;6;
5006;199402;8;;;;2;17.7;3.2;6.2;5.6;;;;;4.1;56;10;
5006;197702;7;;;1;1.4;16.3;7.2;9.9;9.4;;;;;4.5;70.1;15;85
5006;199501;8;;;1.6;1.6;16.7;3.2;5.2;4.7;;;;;3.2;31.7;8;173
5006;199412;8;;;1.2;1.2;17.6;4.2;6.8;6.7;;;;;2.6;30.4;6;163
5006;199411;8;;;1.5;1.9;22.1;8.7;11.4;11;;;;;3.5;57.7;6;170
5006;199410;8;;;3.3;3.8;26.5;12.8;15.3;14.3;;;;;4.4;15.5;6;174
5006;199409;8;;;;6.6;31.7;13.2;15.7;13.7;;;;;5;5;2;
5006;199408;8;;;;7.1;36.8;17.3;19.4;17.6;;;;;4.8;0;0;
5006;199407;8;;;;10.9;38.2;17.3;19.7;18;;;;;4.5;0;0;
5006;199406;8;;;;9.1;33.3;14.6;17.5;16;;;;;5.2;18.4;2;
5006;199405;8;;;;6;26.2;11.2;14;13;;;;;5.6;126.9;12;
5006;199212;8;;;;1.4;16.4;4.9;8;7;;;;;4.6;18.5;5;
5006;199403;8;;;;4.5;24.4;7.2;9.5;8.6;;;;;4.3;0.3;1;
5006;199005;8;;;;6.9;28;12.7;17;14.3;;;;;5.1;0;0;
5006;199401;8;;;;2;16.5;2.9;5.3;4.4;;;;;4.5;37.6;5;
5006;199312;8;;;;1.4;17.8;3.3;5.8;5;;;;;3.2;0;0;
5006;199311;8;;;;1.5;18.8;7.6;9.6;8.9;;;;;3.8;46.7;9;
5006;199310;8;;;;2.8;21.9;10;12.6;11.6;;;;;5.7;119.4;19;
5006;199309;8;;;;6.8;29.6;12.7;15.7;13.9;;;;;5.4;13.5;2;
5006;199308;8;;;;8.7;34.9;16.4;18.9;17.1;;;;;5.1;0;0;
5006;199307;8;;;;8.6;36.6;19.5;20.7;18;;;;;4.1;0;0;
5006;199306;8;;;;8.7;31.4;14.5;17.3;15.4;;;;;5.2;0.2;1;
5006;199305;8;;;;5.1;24.3;10.4;13.9;14.1;;;;;4.7;48.4;8;
5006;199304;8;;;;5.7;22.6;6.7;10.1;8.7;;;;;5.3;57.4;8;
5006;199303;8;;;;3.6;22;7.8;9.7;8.1;;;;;6.8;47.5;3;
5006;199404;8;;;;6.2;23.8;6.8;9.9;8.5;;;;;5.8;43.4;10;
5006;198702;7;;;2.1;1.9;16.9;5.3;8;7.2;;;;;4.9;82.2;13;
5006;199007;8;;;;8.1;36.2;17.5;21.1;18.7;;;;;3.6;0;0;
5006;198801;7;;;1.3;1.2;16.1;6;8.7;8.2;;;;;4.6;117.3;14;
5006;198712;7;;;1.2;1.2;17.1;8.7;10.8;10.3;;;;;5.2;263.5;19;
5006;198711;7;;;2.4;1.9;19.7;7.1;9.8;8.8;;;;;4.2;86;5;
5006;198710;7;;;2.6;2.4;23;11.4;14;13.5;;;;;3.7;147.2;14;
5006;198709;7;;;6;5.2;33.6;16.9;19.8;18.5;;;;;3.8;6.9;3;
5006;198708;7;;;6.6;6.4;33.2;17.2;20.5;18.6;;;;;4.3;44.9;1;
5006;198707;7;;;6.2;7.1;32.9;17.7;21.5;19.3;;;;;4.7;25.1;2;
5006;198706;7;;;8.2;8.3;32.1;14.6;19.7;16.8;;;;;5;0;0;
5006;198705;7;;;6.6;6.7;27.5;10.9;15.5;13.4;;;;;5;0;0;
5006;198803;7;;;5.2;4.4;23.3;5.7;10.5;9;;;;;4.9;1.8;1;
5006;198703;7;;;3.8;3.4;22.6;7.3;10.9;9.6;;;;;4.7;15.6;2;
5006;198804;7;;;4.7;4.9;23.8;9;12.2;11.2;;;;;5.3;11.8;5;
5006;198701;7;;;1.9;1.6;15;3.9;6.3;5.5;;;;;5.6;127.2;13;
5006;198612;7;;;1.8;1.4;16;3.4;5.8;5;;;;;3.3;33.4;3;
5006;198611;7;;;2.7;2.1;20.7;6.5;8.5;7.9;;;;;3.8;61.9;4;
5006;198610;7;;;3.6;3.3;26.2;12.9;15;14.2;;;;;3.6;34.3;7;
5006;198609;7;;;6.5;5.3;31.3;16.1;19.3;17.9;;;;;3.6;22.3;3;
5006;198608;7;;;7.6;7.1;34.2;15.2;19;17.1;;;;;3.4;0;0;
5006;198607;;;;;;;;;;;;;;;;;
5006;198606;7;;;5.6;6.8;30.8;14.4;18.7;17;;;;;3.3;4.6;2;
5006;198605;7;;;6.7;6.5;29.2;12.3;16.9;14.6;;;;;4.7;3.7;2;
5006;198604;7;;;4.1;3.6;19.1;5.7;8.7;7.6;;;;;4.9;67.1;9;
5006;198603;7;;;3.3;3.4;20;6.5;9.6;8.3;;;;;4.6;77.7;7;
5006;198704;7;;;4.7;4.4;24.4;9.9;13;11.4;;;;;5.4;44.2;8;
5006;198904;7;;;;4.3;21.1;7.5;10.5;9.4;;;;;6.1;93.5;7;
5006;199004;8;;;;5.2;21.7;8.5;11.6;9.7;;;;;6.4;91.1;12;
5006;199003;8;;;;4.5;23;9.3;12.4;9.9;;;;;6.9;15.9;4;
5006;199002;8;;;;2.2;20.9;6;8.3;7.7;;;;;3.2;0.2;1;
5006;199001;8;;;;1.3;15.7;4.4;6.4;5.8;;;;;3.3;70.7;8;
5006;198912;8;;;;1.6;17.3;10;12.2;11.4;;;;;6.5;342.2;22;
5006;198911;8;;;;3.1;20.3;10.4;12.8;11.8;;;;;4.8;315;14;
5006;198910;8;;;;3.4;27.3;13.8;17.6;15.2;;;;;3.5;94.1;10;
5006;198909;7;;;;3;30.8;15.3;17.9;16;;;;;3.1;37.4;4;
5006;198908;7;;;;6.4;34.5;18.4;21.5;19.6;;;;;3.8;1.6;2;
5006;198907;7;;;;8.1;36.8;18.2;27.5;22.6;;;;;3.7;0;0;
5006;198802;7;;;2.6;2.2;17.4;4.8;7.8;6.8;;;;;4.4;9.3;6;
5006;198905;7;;;;6.3;28.1;11.9;15.6;13.9;;;;;4.6;16.5;5;
5006;199503;8;;;4.4;5;24;6.3;8.9;7.9;;;;;5.5;10.3;2;255
5006;198903;7;;;;3.7;22.7;6.7;10.7;9;;;;;4.3;23.3;4;
5006;198902;7;;;;2.4;18.4;4.7;7.9;6.8;;;;;5.3;48.2;8;
5006;198901;7;;;;1.5;16.3;2.6;4.7;3.9;;;;;4;39.1;5;
5006;198812;7;;;;1.4;16.8;2.2;4.2;3.5;;;;;3.6;0;0;
5006;198811;7;;;;1.5;19.6;10.1;12.6;11.7;;;;;3.6;152.5;12;
5006;198810;7;;;;3;25.5;12.5;15.9;14.6;;;;;3.3;61.7;9;
5006;198809;7;;;;6.7;33.6;14.7;17.7;15.5;;;;;3.2;0;0;
5006;198808;7;;;6.7;7.4;35.5;16.5;20.1;18.1;;;;;3.4;0;0;
5006;198807;;;;;;;;;;;;;;;;;
5006;198806;7;;;3.9;5.6;27.2;14.5;18;17;;;;;4.2;67.5;8;
5006;198805;7;;;4;5;24.8;11.5;15.4;14.2;;;;;4.4;102.3;8;
5006;198906;7;;;;7.8;32.7;14.9;19.4;17;;;;;4.3;0;0;
5001;200410;8;;;3.5;3.4;23.7;12.1;13.4;13.1;;;;;;61.2;10;
5001;200510;8;;;2.8;3.2;25.8;12.2;14;13.6;;;;;;59.1;7;
5001;200509;8;;;5;5.3;30.8;14.4;15.6;15.2;;;;;;48;4;
5001;200508;8;;;6.8;7.5;36.7;18.7;19.8;18.8;;;;;;0;0;
5001;200507;8;;;6.9;9;36.7;18.5;21.2;19.5;;;;;;0;0;
5001;200506;8;;;7;8.7;35;17.9;19;17.6;;;;;;0;0;
5001;200505;8;;;5.8;7.1;28.8;12.5;17.5;13.6;;;;;;15.5;6;
5001;200504;8;;;4.5;5.7;23.5;7.9;9.6;9;;;;;;11.9;4;
5001;200503;8;;;2.6;2.7;18.9;6.3;8.2;7.7;;;;;;25.2;8;
5001;200502;8;;;2.2;2.2;15.4;0.6;2.7;2.5;;;;;;63.9;8;
5001;200501;8;;;2;1.1;16.7;0.2;2.1;2.2;;;;;;0;0;
5001;201609;8;;;6.4;;;;;;;;;;;4.4;1;
5001;200411;8;;;2.3;1.7;21.7;5.4;7.4;7.1;;;;;;12.5;4;
5001;200601;8;;;1.1;1;13.6;1.5;4.4;3.9;;;;;;86.1;15;
5001;200409;8;;;5.5;5.7;35.1;16.2;17.8;16.9;;;;;;2.7;2;
5001;200408;8;;;6.3;7.9;35.8;18.9;20.4;19;;;;;;0;0;
5001;200407;8;;;7.4;8.9;35.9;19.2;20.6;21.5;;;;;;0.7;2;
5001;200406;8;;;6.1;6.9;34;17.8;19.1;18;;;;;;2.6;1;
5001;200405;8;;;2.8;3.5;22.2;10.5;12.1;11.4;;;;;;126;10;
5001;200404;8;;;2.8;3.5;20.8;7.7;9.5;8.9;;;;;;44.8;9;
5001;200403;8;;;2;2.4;18.6;5.6;7.4;7.2;;;;;;100;11;
5001;200402;8;;;1.5;1.7;17.5;5.5;7.5;7.1;;;;;;55.1;9;
5001;200401;8;;;1.1;1.1;15.1;4.1;6.4;6.1;;;;;;34.8;9;
5001;200312;8;;;1.1;0.9;14.6;4.5;6.8;6.7;;;;;;87.7;14;
5001;200412;8;;;1.4;0.9;14.6;3.7;5.7;5.4;;;;;;44.1;6;
5001;200612;8;;;1.2;0.7;15.1;3.2;5.3;5;;;;;;32.9;5;
5001;200712;8;;;1.5;0.9;15.9;3.9;5.4;5;;;;;;16.3;4;
5001;200711;8;;;2.4;1.6;20.7;6.3;7.7;7.2;;;;;;15.7;3;
5001;200710;8;;;2.7;2.9;25.6;11.1;12.1;11.7;;;;;;40.9;5;
5001;200709;8;;;4.3;4.5;30.9;15.4;16.7;16.3;;;;;;33.1;6;
5001;200708;8;;;6.6;7;35.5;18.1;19.2;18;;;;;;0;0;
5001;200707;8;;;7.3;8.7;36.6;18.1;20.1;18.6;;;;;;0;0;
5001;200706;8;;;5.4;7.6;30.3;14.4;16.3;15.3;;;;;;0.1;1;
5001;200705;8;;;4.5;5.6;25.5;11;12.9;12.3;;;;;;99.7;8;
5001;200704;8;;;2.3;2.6;19.4;7.8;9.7;9.4;;;;;;66.1;16;
5001;200703;8;;;3.2;2.9;19.6;4.2;6.4;5.9;;;;;;19.2;5;
5001;200511;8;;;1.7;1.7;17.7;5.5;7.7;7.5;;;;;;36.2;9;
5001;200701;8;;;1.9;1.4;16.8;2.5;;;;;;;;26.9;7;
5001;200512;8;;;1.3;1;14.6;4.4;6.2;5.9;;;;;;37.9;8;
5001;200611;8;;;1.8;1.1;19.7;9.2;10.7;10.4;;;;;;61.3;13;
5001;200610;8;;;3.5;3;26.4;13.6;15;14.5;;;;;;61.2;9;
5001;200609;8;;;5.4;5.2;32.1;16.3;17.2;16.5;;;;;;31.7;4;
5001;200608;8;;;6.6;6.8;35.3;18.5;19.5;18.7;;;;;;14.5;1;
5001;200607;8;;;7.7;8.3;37.1;19.2;20.6;19.4;;;;;;0;0;
5001;200606;8;;;6.1;7;32.6;16.4;17.8;16.9;;;;;;22.3;3;
5001;200605;8;;;5.5;6.1;28.6;13.5;15.1;14.3;;;;;;47.5;3;
5001;200604;8;;;3.7;4.6;24.4;10.1;11.9;11.5;;;;;;17;4;
5001;200603;8;;;2.4;2.6;19.7;6.4;7.8;7.7;;;;;;81.5;7;
5001;200602;8;;;1.6;1.6;15.4;3.4;5.2;5;;;;;;61.9;10;
5001;200309;8;;;5.2;5.9;32;16;17.7;16.8;;;;;;47.2;3;
5001;200702;8;;;1.1;1.5;15.1;6;7.9;7.6;;;;;;69.3;17;
5001;200007;8;;;6.9;8.8;35.4;17.2;19.3;16.4;;;;;;0;0;
5001;200311;8;;;1.3;1.3;18.6;8.3;10.1;9.8;;;;;;57.1;11;
5001;200106;8;;;6.1;8.7;34.1;16.1;17.8;15.2;;;;;;7.4;2;
5001;200105;8;;;3;5.2;24.6;11.1;13;11.9;;;;;;59.4;10;
5001;200104;8;;;2.8;5;23.9;8.4;10.6;9.5;;;;;;0;0;
5001;200103;8;;;1.4;2.2;19.7;8.2;9.8;9.4;;;;;;103;12;
5001;200102;8;;;1.4;1.7;17.5;4.6;6.4;6.1;;;;;;29.2;8;
5001;200101;8;;;0.6;1;13.9;4.7;7.2;6.7;;;;;;110;19;
5001;200012;8;;;1.1;1;14.6;5.7;7.6;7.2;;;;;;179;17;
5001;200011;8;;;1.2;1.2;16.4;5.9;8.4;8.2;;;;;;87.4;15;
5001;200010;8;;;2.3;2.9;23.8;10.1;11.7;11.1;;;;;;53.1;12;
5001;200108;8;;;4.9;7;35.9;18.4;19.9;18.7;;;;;;0.8;1;
5001;200008;8;;;7;8.4;35.7;17.6;22.2;16.7;;;;;;0;0;
5001;200109;8;;;3.4;4;30.1;15.9;17.6;17;;;;;;49;5;
5001;200006;8;;;5.9;8.7;33.3;16.3;18.1;15.9;;;;;;0.4;1;
5001;200005;8;;;3.1;4.9;25.6;12.3;14.1;13.9;;;;;;53.8;9;
5001;200004;8;;;2;3;18.3;6.8;8.8;8.8;;;;;;124;20;
5001;200003;8;;;3.1;3.9;22.1;6.6;8.3;8.3;;;;;;29.5;5;
5001;200002;8;;;2.6;2.8;21.5;4.9;6.4;5.7;;;;;;0;0;
5001;200001;8;;;1.2;1.2;14.7;1.1;3.1;2.8;;;;;;12.8;4;
5001;199912;8;;;0.9;0.8;14.5;4.6;6.7;6.5;;;;;;94.1;12;
5001;199911;8;;;1.4;1.6;18.3;5;6.9;6.8;;;;;;29.6;5;
5001;199910;8;;;1.8;2.3;23.9;12.7;14.4;13.9;;;;;;166;14;
5001;199909;8;;;4.3;5.1;29.8;14.2;15.9;15.6;;;;;;34.4;2;
5001;199908;8;;;6.9;7.7;35.8;18.1;19.2;18.4;;;;;;1;2;
5001;200009;8;;;4.9;6.4;32.3;15.3;16.3;14.6;;;;;;16.5;3;
5001;200209;8;;;4;5;29.4;14.9;16.4;15.6;;;;;;10.8;6;
5001;200803;8;;;2.6;3.2;20.2;5.4;7.1;6.8;;;;;;25;5;
5001;200308;8;;;8.4;8.5;37.9;20;21.3;19.8;;;;;;14.5;1;
5001;200307;8;;;8;9;36;17.9;19.7;18.2;;;;;;0;0;
5001;200306;8;;;6.6;7.9;34.2;17.5;19.8;18.3;;;;;;0;0;
5001;200305;8;;;4.7;6.8;28.4;12.8;14.9;14.1;;;;;;6.8;3;
5001;200304;8;;;2.3;3.5;21.5;8.4;10.3;10;;;;;;32.1;9;
5001;200303;8;;;2.3;2.9;20.5;8;9.7;9;;;;;;65;8;
5001;200302;8;;;1;1.4;14.3;2.9;5.1;4.8;;;;;;112;11;
5001;200301;8;;;1.2;1.2;13.8;2.6;4.6;4.5;;;;;;87.9;10;
5001;200212;8;;;0.9;1;15.7;6.2;8.2;8;;;;;;94.4;15;
5001;200107;8;;;5.2;8;34.4;16.6;18.5;16.5;;;;;;1.2;1;
5001;200210;8;;;2.2;3.1;25.1;12.9;14;13.6;;;;;;43.5;8;
5001;200310;8;;;1.5;2.2;22.5;12.4;14;13.6;;;;;;137;20;
5001;200208;8;;;5.9;7.3;34.5;17;18.5;17.4;;;;;;0;0;
5001;200207;8;;;5.9;8;35.5;17.5;19.1;17.2;;;;;;0;0;
5001;200206;8;;;4.8;8;32.9;15.5;17.4;15.3;;;;;;1.9;2;
5001;200205;8;;;3.9;6.3;26.1;10.5;12.5;10.9;;;;;;19.3;4;
5001;200204;8;;;2.3;3.7;20.7;8;10;9.3;;;;;;78.3;12;
5001;200203;8;;;2.1;2.8;20;7.7;9.6;8.8;;;;;;68.5;11;
5001;200202;8;;;1.8;2.2;19.1;3.7;6.2;5.6;;;;;;13;3;
5001;200201;8;;;1.3;1.1;16.5;3.9;6.3;5.8;;;;;;39.3;7;
5001;200112;8;;;1.5;0.9;15.2;4.5;6.7;5.9;;;;;;53.2;9;
5001;200111;8;;;1.6;1.3;17.5;5.6;7.4;7;;;;;;46.2;5;
5001;200110;8;;;2.1;2.2;26.2;13.3;15.3;14.7;;;;;;119;6;
5001;200211;8;;;1.5;1.8;18.4;7;9.2;9;;;;;;137;15;
5001;201306;8;;;6.6;;;;;;;;;;;0;0;
5001;201206;8;;;7.6;;;;;;;;;;;0;0;
5001;201405;8;;;5.8;;;;;;;;;;;9.5;3;
5001;201404;8;;;3.9;;;;;;;;;;;30.7;7;
5001;201403;8;;;2.8;;;;;;;;;;;34.7;6;
5001;201402;8;;;1.1;;;;;;;;;;;107.7;18;
5001;201401;8;;;1.2;;;;;;;;;;;93.6;17;
5001;201312;8;;;1.8;;;;;;;;;;;121.5;7;
5001;201311;8;;;2.2;;;;;;;;;;;11.6;7;
5001;201310;8;;;2.8;;;;;;;;;;;18.7;3;
5001;201309;8;;;4.5;;;;;;;;;;;27.5;3;
5001;201407;8;;;8.7;;;;;;;;;;;0.1;1;
5001;201307;8;;;7.7;;;;;;;;;;;0.8;1;
5001;201408;8;;;8.7;;;;;;;;;;;0.3;2;
5001;201305;8;;;3.9;;;;;;;;;;;40.9;9;
5001;201304;8;;;3.2;;;;;;;;;;;49.7;9;
